# Battleship Game Analysis Results
# Generated: 2025-10-23 13:34:32
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
38684,100,70,52,Spaced Random Player
38685,94,63,80,Random Target Player
38686,87,54,52,Spaced Random Player
38687,97,35,58,Random Target Player
38688,87,29,60,Random Target Player
38689,95,70,56,Spaced Random Player
38690,98,75,49,Spaced Random Player
38691,83,48,76,Random Target Player
38692,93,50,53,Random Target Player
38693,98,96,51,Spaced Random Player
38694,90,83,41,Spaced Random Player
38695,100,78,57,Spaced Random Player
38696,98,53,96,Random Target Player
38697,98,73,66,Spaced Random Player
38698,95,83,56,Spaced Random Player
38699,90,59,64,Random Target Player
38700,99,72,59,Spaced Random Player
38701,100,93,54,Spaced Random Player
38702,99,54,48,Spaced Random Player
38703,99,53,58,Random Target Player
38704,100,48,43,Spaced Random Player
38705,97,68,56,Spaced Random Player
38706,96,51,61,Random Target Player
38707,97,63,54,Spaced Random Player
38708,99,65,46,Spaced Random Player
38709,96,69,65,Spaced Random Player
38710,99,74,54,Spaced Random Player
38711,92,60,53,Spaced Random Player
38712,95,52,64,Random Target Player
38713,98,86,45,Spaced Random Player
38714,99,85,61,Spaced Random Player
38715,100,74,49,Spaced Random Player
38716,96,74,99,Random Target Player
38717,99,61,58,Spaced Random Player
38718,100,59,54,Spaced Random Player
38719,88,80,94,Random Target Player
38720,99,44,57,Random Target Player
38721,100,94,68,Spaced Random Player
38722,100,54,60,Random Target Player
38723,99,52,62,Random Target Player
38724,94,77,60,Spaced Random Player
38725,99,95,58,Spaced Random Player
38726,97,98,56,Spaced Random Player
38727,100,67,56,Spaced Random Player
38728,100,41,58,Random Target Player
38729,99,57,49,Spaced Random Player
38730,97,67,57,Spaced Random Player
38731,96,68,54,Spaced Random Player
38732,96,78,56,Spaced Random Player
38733,97,38,54,Random Target Player
38734,100,35,49,Random Target Player
38735,96,43,86,Random Target Player
38736,97,81,65,Spaced Random Player
38737,99,82,84,Random Target Player
38738,100,94,66,Spaced Random Player
38739,99,87,53,Spaced Random Player
38740,86,84,60,Spaced Random Player
38741,89,69,59,Spaced Random Player
38742,80,62,51,Spaced Random Player
38743,95,57,82,Random Target Player
38744,98,83,55,Spaced Random Player
38745,97,57,51,Spaced Random Player
38746,83,76,92,Random Target Player
38747,89,75,62,Spaced Random Player
38748,96,84,69,Spaced Random Player
38749,100,51,58,Random Target Player
38750,93,39,59,Random Target Player
38751,97,55,48,Spaced Random Player
38752,93,88,72,Spaced Random Player
38753,97,75,89,Random Target Player
38754,91,79,56,Spaced Random Player
38755,96,61,59,Spaced Random Player
38756,99,65,51,Spaced Random Player
38757,100,88,42,Spaced Random Player
38758,97,66,48,Spaced Random Player
38759,97,66,55,Spaced Random Player
38760,99,69,53,Spaced Random Player
38761,93,55,57,Random Target Player
38762,100,52,53,Random Target Player
38763,97,48,59,Random Target Player
38764,96,48,45,Spaced Random Player
38765,98,91,50,Spaced Random Player
38766,91,63,60,Spaced Random Player
38767,100,55,82,Random Target Player
38768,98,67,61,Spaced Random Player
38769,88,72,56,Spaced Random Player
38770,97,100,59,Spaced Random Player
38771,89,51,49,Spaced Random Player
38772,100,49,42,Spaced Random Player
38773,86,53,86,Random Target Player
38774,99,65,66,Random Target Player
38775,83,64,52,Spaced Random Player
38776,99,72,51,Spaced Random Player
38777,87,63,64,Random Target Player
38778,97,99,41,Spaced Random Player
38779,99,50,57,Random Target Player
38780,93,59,51,Spaced Random Player
38781,100,62,66,Random Target Player
38782,99,65,53,Spaced Random Player
38783,100,52,58,Random Target Player
38784,100,78,60,Spaced Random Player
38785,92,70,53,Spaced Random Player
38786,92,59,45,Spaced Random Player
38787,100,78,60,Spaced Random Player
38788,91,90,44,Spaced Random Player
38789,98,57,59,Random Target Player
38790,97,90,49,Spaced Random Player
38791,96,82,53,Spaced Random Player
38792,93,55,49,Spaced Random Player
38793,98,84,56,Spaced Random Player
38794,99,86,84,Spaced Random Player
38795,100,61,61,Tie
38796,100,63,67,Random Target Player
38797,96,68,60,Spaced Random Player
38798,96,92,60,Spaced Random Player
38799,97,51,46,Spaced Random Player
38800,93,78,49,Spaced Random Player
38801,81,59,59,Tie
38802,98,87,64,Spaced Random Player
38803,96,83,48,Spaced Random Player
38804,95,56,62,Random Target Player
38805,99,69,58,Spaced Random Player
38806,99,65,59,Spaced Random Player
38807,99,100,46,Spaced Random Player
38808,99,60,58,Spaced Random Player
38809,97,42,38,Spaced Random Player
38810,86,45,52,Random Target Player
38811,93,42,65,Random Target Player
38812,95,63,89,Random Target Player
38813,95,57,57,Tie
38814,100,52,62,Random Target Player
38815,98,82,50,Spaced Random Player
38816,94,92,48,Spaced Random Player
38817,87,61,88,Random Target Player
38818,100,71,49,Spaced Random Player
38819,98,73,64,Spaced Random Player
38820,99,81,43,Spaced Random Player
38821,93,93,58,Spaced Random Player
38822,93,51,36,Spaced Random Player
38823,98,46,49,Random Target Player
38824,89,68,59,Spaced Random Player
38825,98,76,59,Spaced Random Player
38826,99,68,82,Random Target Player
38827,90,63,44,Spaced Random Player
38828,100,64,63,Spaced Random Player
38829,94,75,46,Spaced Random Player
38830,92,82,62,Spaced Random Player
38831,99,36,56,Random Target Player
38832,98,91,53,Spaced Random Player
38833,89,69,48,Spaced Random Player
38834,100,51,39,Spaced Random Player
38835,92,87,64,Spaced Random Player
38836,97,84,39,Spaced Random Player
38837,97,69,50,Spaced Random Player
38838,99,38,55,Random Target Player
38839,91,62,52,Spaced Random Player
38840,99,39,100,Random Target Player
38841,87,35,65,Random Target Player
38842,96,46,60,Random Target Player
38843,86,59,66,Random Target Player
38844,100,56,63,Random Target Player
38845,99,56,43,Spaced Random Player
38846,91,67,74,Random Target Player
38847,93,79,37,Spaced Random Player
38848,96,95,97,Random Target Player
38849,97,38,32,Spaced Random Player
38850,97,94,56,Spaced Random Player
38851,99,93,91,Spaced Random Player
38852,98,54,35,Spaced Random Player
38853,90,90,51,Spaced Random Player
38854,97,45,54,Random Target Player
38855,95,84,76,Spaced Random Player
38856,91,42,55,Random Target Player
38857,87,55,61,Random Target Player
38858,97,53,42,Spaced Random Player
38859,98,48,65,Random Target Player
38860,94,75,48,Spaced Random Player
38861,97,44,64,Random Target Player
38862,93,91,62,Spaced Random Player
38863,99,76,58,Spaced Random Player
38864,97,63,96,Random Target Player
38865,96,45,62,Random Target Player
38866,98,65,51,Spaced Random Player
38867,98,80,82,Random Target Player
38868,99,50,66,Random Target Player
38869,97,47,53,Random Target Player
38870,91,94,54,Spaced Random Player
38871,98,100,54,Spaced Random Player
38872,100,69,65,Spaced Random Player
38873,92,63,53,Spaced Random Player
38874,93,63,53,Spaced Random Player
38875,91,48,94,Random Target Player
38876,99,57,58,Random Target Player
38877,96,99,98,Random Player
38878,94,48,62,Random Target Player
38879,87,71,60,Spaced Random Player
38880,95,86,38,Spaced Random Player
38881,96,95,61,Spaced Random Player
38882,99,84,88,Random Target Player
38883,85,63,57,Spaced Random Player
38884,100,42,44,Random Target Player
38885,100,83,56,Spaced Random Player
38886,100,51,50,Spaced Random Player
38887,77,58,61,Random Target Player
38888,94,44,47,Random Target Player
38889,96,79,80,Random Target Player
38890,95,55,63,Random Target Player
38891,100,60,95,Random Target Player
38892,95,77,61,Spaced Random Player
38893,88,68,58,Spaced Random Player
38894,95,91,65,Spaced Random Player
38895,99,45,96,Random Target Player
38896,99,79,59,Spaced Random Player
38897,97,84,58,Spaced Random Player
38898,96,57,99,Random Target Player
38899,98,56,60,Random Target Player
38900,100,97,47,Spaced Random Player
38901,100,31,46,Random Target Player
38902,96,97,45,Spaced Random Player
38903,93,88,48,Spaced Random Player
38904,98,64,91,Random Target Player
38905,98,74,74,Tie
38906,98,98,54,Spaced Random Player
38907,93,51,55,Random Target Player
38908,80,64,40,Spaced Random Player
38909,97,87,52,Spaced Random Player
38910,100,49,51,Random Target Player
38911,100,75,71,Spaced Random Player
38912,98,56,39,Spaced Random Player
38913,100,74,59,Spaced Random Player
38914,94,88,47,Spaced Random Player
38915,95,47,40,Spaced Random Player
38916,98,70,60,Spaced Random Player
38917,90,75,91,Random Target Player
38918,93,96,50,Spaced Random Player
38919,100,83,82,Spaced Random Player
38920,100,64,51,Spaced Random Player
38921,91,88,39,Spaced Random Player
38922,100,67,39,Spaced Random Player
38923,93,76,99,Random Target Player
38924,91,52,58,Random Target Player
38925,93,78,40,Spaced Random Player
38926,87,78,81,Random Target Player
38927,99,75,61,Spaced Random Player
38928,90,89,32,Spaced Random Player
38929,87,49,27,Spaced Random Player
38930,93,78,41,Spaced Random Player
38931,90,74,52,Spaced Random Player
38932,95,76,37,Spaced Random Player
38933,93,45,51,Random Target Player
38934,95,57,59,Random Target Player
38935,100,72,42,Spaced Random Player
38936,96,58,60,Random Target Player
38937,97,66,46,Spaced Random Player
38938,99,66,58,Spaced Random Player
38939,98,87,61,Spaced Random Player
38940,99,86,56,Spaced Random Player
38941,100,59,57,Spaced Random Player
38942,93,46,44,Spaced Random Player
38943,97,42,52,Random Target Player
38944,99,74,56,Spaced Random Player
38945,98,42,51,Random Target Player
38946,98,56,90,Random Target Player
38947,100,65,61,Spaced Random Player
38948,100,60,60,Tie
38949,90,70,67,Spaced Random Player
38950,100,72,54,Spaced Random Player
38951,100,73,49,Spaced Random Player
38952,99,49,62,Random Target Player
38953,94,50,70,Random Target Player
38954,95,85,47,Spaced Random Player
38955,95,50,63,Random Target Player
38956,88,86,49,Spaced Random Player
38957,97,80,60,Spaced Random Player
38958,95,69,51,Spaced Random Player
38959,100,63,69,Random Target Player
38960,98,61,61,Tie
38961,91,58,37,Spaced Random Player
38962,92,43,94,Random Target Player
38963,91,81,55,Spaced Random Player
38964,100,39,59,Random Target Player
38965,98,69,43,Spaced Random Player
38966,100,48,52,Random Target Player
38967,91,56,74,Random Target Player
38968,90,65,71,Random Target Player
38969,99,58,57,Spaced Random Player
38970,94,63,45,Spaced Random Player
38971,90,61,50,Spaced Random Player
38972,96,72,63,Spaced Random Player
38973,99,49,45,Spaced Random Player
38974,100,43,49,Random Target Player
38975,93,87,63,Spaced Random Player
38976,87,55,41,Spaced Random Player
38977,97,55,52,Spaced Random Player
38978,95,58,57,Spaced Random Player
38979,92,87,63,Spaced Random Player
38980,96,80,51,Spaced Random Player
38981,95,100,44,Spaced Random Player
38982,99,78,65,Spaced Random Player
38983,96,41,55,Random Target Player
38984,92,80,54,Spaced Random Player
38985,89,80,43,Spaced Random Player
38986,94,66,60,Spaced Random Player
38987,98,62,56,Spaced Random Player
38988,82,42,54,Random Target Player
38989,100,75,71,Spaced Random Player
38990,94,61,51,Spaced Random Player
38991,99,76,48,Spaced Random Player
38992,95,65,52,Spaced Random Player
38993,98,57,65,Random Target Player
38994,99,68,59,Spaced Random Player
38995,84,45,38,Spaced Random Player
38996,98,51,61,Random Target Player
38997,97,95,74,Spaced Random Player
38998,96,73,62,Spaced Random Player
38999,95,69,59,Spaced Random Player
39000,98,54,64,Random Target Player
39001,93,97,51,Spaced Random Player
39002,99,78,57,Spaced Random Player
39003,90,85,57,Spaced Random Player
39004,99,57,41,Spaced Random Player
39005,100,87,51,Spaced Random Player
39006,93,50,62,Random Target Player
39007,94,44,61,Random Target Player
39008,99,71,39,Spaced Random Player
39009,96,81,61,Spaced Random Player
39010,85,78,56,Spaced Random Player
39011,94,41,55,Random Target Player
39012,98,43,40,Spaced Random Player
39013,98,95,36,Spaced Random Player
39014,94,63,70,Random Target Player
39015,99,56,48,Spaced Random Player
39016,85,83,55,Spaced Random Player
39017,99,58,85,Random Target Player
39018,98,84,87,Random Target Player
39019,95,72,61,Spaced Random Player
39020,100,65,42,Spaced Random Player
39021,80,99,49,Spaced Random Player
39022,96,39,50,Random Target Player
39023,95,53,56,Random Target Player
39024,98,49,57,Random Target Player
39025,100,99,54,Spaced Random Player
39026,92,42,49,Random Target Player
39027,92,65,43,Spaced Random Player
39028,94,69,51,Spaced Random Player
39029,98,55,62,Random Target Player
39030,96,64,54,Spaced Random Player
39031,99,56,52,Spaced Random Player
39032,94,51,56,Random Target Player
39033,90,99,64,Spaced Random Player
39034,95,44,62,Random Target Player
39035,93,38,51,Random Target Player
39036,96,61,49,Spaced Random Player
39037,100,81,98,Random Target Player
39038,82,67,60,Spaced Random Player
39039,97,100,48,Spaced Random Player
39040,89,58,61,Random Target Player
39041,96,47,64,Random Target Player
39042,91,73,47,Spaced Random Player
39043,88,93,42,Spaced Random Player
39044,99,60,50,Spaced Random Player
39045,95,71,51,Spaced Random Player
39046,99,54,32,Spaced Random Player
39047,90,43,53,Random Target Player
39048,95,81,89,Random Target Player
39049,100,51,35,Spaced Random Player
39050,77,90,64,Spaced Random Player
39051,100,60,54,Spaced Random Player
39052,99,83,58,Spaced Random Player
39053,86,60,68,Random Target Player
39054,100,82,47,Spaced Random Player
39055,98,37,57,Random Target Player
39056,96,100,34,Spaced Random Player
39057,95,61,49,Spaced Random Player
39058,85,53,59,Random Target Player
39059,98,45,37,Spaced Random Player
39060,93,59,67,Random Target Player
39061,90,60,81,Random Target Player
39062,99,72,45,Spaced Random Player
39063,97,59,51,Spaced Random Player
39064,95,79,62,Spaced Random Player
39065,100,46,100,Random Target Player
39066,99,66,52,Spaced Random Player
39067,98,56,41,Spaced Random Player
39068,94,51,83,Random Target Player
39069,99,59,55,Spaced Random Player
39070,96,51,66,Random Target Player
39071,97,76,50,Spaced Random Player
39072,100,80,67,Spaced Random Player
39073,93,85,98,Random Target Player
39074,100,95,57,Spaced Random Player
39075,95,69,61,Spaced Random Player
39076,98,86,70,Spaced Random Player
39077,97,48,55,Random Target Player
39078,92,65,60,Spaced Random Player
39079,91,46,59,Random Target Player
39080,95,51,64,Random Target Player
39081,98,58,50,Spaced Random Player
39082,100,50,94,Random Target Player
39083,92,47,86,Random Target Player
39084,99,72,59,Spaced Random Player
39085,88,87,55,Spaced Random Player
39086,96,90,47,Spaced Random Player
39087,96,47,59,Random Target Player
39088,90,82,52,Spaced Random Player
39089,89,81,51,Spaced Random Player
39090,80,62,58,Spaced Random Player
39091,92,69,49,Spaced Random Player
39092,99,69,67,Spaced Random Player
39093,94,55,60,Random Target Player
39094,99,66,49,Spaced Random Player
39095,95,40,55,Random Target Player
39096,99,80,61,Spaced Random Player
39097,79,84,52,Spaced Random Player
39098,100,67,61,Spaced Random Player
39099,100,85,60,Spaced Random Player
39100,100,55,63,Random Target Player
39101,98,65,44,Spaced Random Player
39102,99,42,59,Random Target Player
39103,97,68,62,Spaced Random Player
39104,90,56,42,Spaced Random Player
39105,88,98,65,Spaced Random Player
39106,99,74,50,Spaced Random Player
39107,100,90,57,Spaced Random Player
39108,98,77,67,Spaced Random Player
39109,100,83,40,Spaced Random Player
39110,99,64,61,Spaced Random Player
39111,100,59,59,Tie
39112,86,83,48,Spaced Random Player
39113,96,61,57,Spaced Random Player
39114,94,76,48,Spaced Random Player
39115,87,61,72,Random Target Player
39116,90,56,50,Spaced Random Player
39117,89,53,64,Random Target Player
39118,99,95,68,Spaced Random Player
39119,97,85,60,Spaced Random Player
39120,97,80,53,Spaced Random Player
39121,90,53,38,Spaced Random Player
39122,94,79,61,Spaced Random Player
39123,87,61,40,Spaced Random Player
39124,92,64,73,Random Target Player
39125,97,60,45,Spaced Random Player
39126,87,59,57,Spaced Random Player
39127,97,38,76,Random Target Player
39128,100,69,45,Spaced Random Player
39129,94,69,87,Random Target Player
39130,100,80,34,Spaced Random Player
39131,96,68,56,Spaced Random Player
